order,id,date,time,title,url,visitCount,typedCount,transition
155,19902,6/17/2026,1:30:17,rAZER BLADE - Google Search,https://www.google.com/search?q=rAZER+BLADE+&sca_esv=ec2bff8bd1e2ef21&sxsrf=ANbL-n7Qpi6o-luATkCQpwsCWeIsKSAz6A%3A1781623726391&ei=rmsxau-3F6Pt1e8PtcyakA0&biw=1429&bih=1349&ved=0ahUKEwjvxtbKiYyVAxWjdvUHHTWmBtIQ4dUDCBI&uact=5&oq=rAZER+BLADE+&gs_lp=Egxnd3Mtd2l6LXNlcnAiDHJBWkVSIEJMQURFIDIKECMYtAQY8AUYJzIQECMYtAQY8AUYgAQYigUYJzIEECMYJzIQEAAYgAQYigUYQxixAxiDATIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQ0jdM1D0BljFMnAIeAGQAQGYAc4BoAGEFaoBBjAuMTYuMbgBA8gBAPgBAZgCGKAC4RTCAgoQABhHGNYEGLADwgINEAAYgAQYigUYQxiwA8ICGRAuGIAEGIoFGEMYxwEY0QMYyAMYsAPYAQHCAgoQIxiABBiKBRgnwgIQECMY8AUYtAQYgAQYigUYJ8ICEBAuGIAEGIoFGEMYxwEY0QPCAgoQIxjwBRi0BBgnwgINEAAYgAQYigUYQxixA8ICExAuGIAEGIoFGEMYsQMYxwEY0QPCAgUQIRigAcICDRAjGPAFGLQEGLACGCfCAgcQIxiwAhgnwgIKEAAYgAQYDRixA8ICDRAAGIAEGA0YsQMYgwHCAgcQABiABBgNmAMAiAYBkAYLugYECAEYCJIHBjguMTUuMaAHlqgBsgcGMC4xNS4xuAe-FMIHCDEuNC4xOC4xyAdSgAgB&sclient=gws-wiz-serp,2,0,form_submit
156,19903,6/17/2026,1:30:11,rAZER BLADE - Google Search,https://www.google.com/search?q=rAZER+BLADE+&sca_esv=ec2bff8bd1e2ef21&sxsrf=ANbL-n7Qpi6o-luATkCQpwsCWeIsKSAz6A%3A1781623726391&ei=rmsxau-3F6Pt1e8PtcyakA0&biw=1429&bih=1349&ved=0ahUKEwjvxtbKiYyVAxWjdvUHHTWmBtIQ4dUDCBI&uact=5&oq=rAZER+BLADE+&gs_lp=Egxnd3Mtd2l6LXNlcnAiDHJBWkVSIEJMQURFIDIKECMYtAQY8AUYJzIQECMYtAQY8AUYgAQYigUYJzIEECMYJzIQEAAYgAQYigUYQxixAxiDATIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQ0jdM1D0BljFMnAIeAGQAQGYAc4BoAGEFaoBBjAuMTYuMbgBA8gBAPgBAZgCGKAC4RTCAgoQABhHGNYEGLADwgINEAAYgAQYigUYQxiwA8ICGRAuGIAEGIoFGEMYxwEY0QMYyAMYsAPYAQHCAgoQIxiABBiKBRgnwgIQECMY8AUYtAQYgAQYigUYJ8ICEBAuGIAEGIoFGEMYxwEY0QPCAgoQIxjwBRi0BBgnwgINEAAYgAQYigUYQxixA8ICExAuGIAEGIoFGEMYsQMYxwEY0QPCAgUQIRigAcICDRAjGPAFGLQEGLACGCfCAgcQIxiwAhgnwgIKEAAYgAQYDRixA8ICDRAAGIAEGA0YsQMYgwHCAgcQABiABBgNmAMAiAYBkAYLugYECAEYCJIHBjguMTUuMaAHlqgBsgcGMC4xNS4xuAe-FMIHCDEuNC4xOC4xyAdSgAgB&sclient=gws-wiz-serp#sv=CAYSrwcSABotMmFoVUtFd2owbmRuZWlZeVZBeFVVa2E4QkhibXVGWWtRZ2kxNkJRZzBFSjBCIsYGChM4NTUxNjA5NzYzOTQ3MDI2NjAzEhMzODk5NjU2MDU4MzU3NDc2MDAwGhM5MTgyMDAwOTUwNDA2ODA0MDYyIhMxODg2OTU4NTg1NDk5OTQwMjc0MhM2Njk1NDc5NDMzODE0NDg5NzIwOhI1NzY0NjI4MDc0NzE5MzkxOTZKAmhnUjJQQ182Njk1NDc5NDMzODE0NDg5NzIwfFBST0RfUENfNjY5NTQ3OTQzMzgxNDQ4OTcyMKABA-oBJlJhemVyIEJsYWRlIDE3IDE3LjMiIFFIRCBHYW1pbmcgTGFwdG9w8AEAggIUMTUzNzEzMzAzNTExMDAzNTI5NjfaApQERW93RENzd0NRVTF1TXkxNVZGWkJSRXB2ZEZkWVNtRjRlblpSVDJWNFJFMW5ORjlJVkZrd1IzSlNValF3WW1FeE9XZE9hV0ZpTmpKdlNqVndTVmhmWW5KR1drMU1OamxCVUhONlVGaFBhMGRxZEU5TFlrOW1OVXN4YUhNeFoyazNMVlpJU0dFelRIZFJRWEpuVjBaMFZtMVpka0ZIV2tVdE4zbGllVFpDZVdoTWJIcHpTRlJSZWxwQmExSk5kMVl5Vkc1WWRVZFNVRWRtWlhsWVZIbDFXbVJJVGxwUGFsVkNkRTVuUTAxNFpVaEJSVkZ2WjJvd1pXcHdURFJRTVZoUWJWWlFlUzF5VEUxM2FVSnVhMTg1ZWtGTWJXVmFla1JFZDNsVmJXUjFTVzFpYzJKZlgxUmpiRmh0ZEhkNVpXVnZPWEp0TVRKYU0wZEZUM1J2YW1JeVdVeFBXazFLZDFkNVZFOXVTMHRtV1hkdE1GcGhVWEphYmxCeVpIVm1jbmRwYkhCb01FUTRZemMyV0dWelpFc3ljVGxrUTB0VFZtcDBibVUyWldGd1IzVm5hMjVuVVROalRsWm9iVWxvVTJSbVgzVVNGekpIYzNoaGRsUlNSbkJUYVhaeU1GQjFaRE5YZVVGbkdpSkJTa3RNUm0xSmMzVTFTVGxyYjI5MFZFbDBhREE0V1ZCaldWSldXVXhzYmtOUuICMEFLUE9yMVRhSG5kam5CMWRKdU9OdUltQS1iVzlOeGdpWWc6MTc4MTYyMzc2ODY2NjAAQi8yYWhVS0V3ajBuZG5laVl5VkF4VVVrYThCSGJtdUZZa1Fyb2dHZWdVSU5CQ1BBUUgAIPv8yqIFSggQAhgBIAEoAQ,1,0,link
157,19902,6/17/2026,1:29:28,rAZER BLADE - Google Search,https://www.google.com/search?q=rAZER+BLADE+&sca_esv=ec2bff8bd1e2ef21&sxsrf=ANbL-n7Qpi6o-luATkCQpwsCWeIsKSAz6A%3A1781623726391&ei=rmsxau-3F6Pt1e8PtcyakA0&biw=1429&bih=1349&ved=0ahUKEwjvxtbKiYyVAxWjdvUHHTWmBtIQ4dUDCBI&uact=5&oq=rAZER+BLADE+&gs_lp=Egxnd3Mtd2l6LXNlcnAiDHJBWkVSIEJMQURFIDIKECMYtAQY8AUYJzIQECMYtAQY8AUYgAQYigUYJzIEECMYJzIQEAAYgAQYigUYQxixAxiDATIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQzIKEAAYgAQYigUYQ0jdM1D0BljFMnAIeAGQAQGYAc4BoAGEFaoBBjAuMTYuMbgBA8gBAPgBAZgCGKAC4RTCAgoQABhHGNYEGLADwgINEAAYgAQYigUYQxiwA8ICGRAuGIAEGIoFGEMYxwEY0QMYyAMYsAPYAQHCAgoQIxiABBiKBRgnwgIQECMY8AUYtAQYgAQYigUYJ8ICEBAuGIAEGIoFGEMYxwEY0QPCAgoQIxjwBRi0BBgnwgINEAAYgAQYigUYQxixA8ICExAuGIAEGIoFGEMYsQMYxwEY0QPCAgUQIRigAcICDRAjGPAFGLQEGLACGCfCAgcQIxiwAhgnwgIKEAAYgAQYDRixA8ICDRAAGIAEGA0YsQMYgwHCAgcQABiABBgNmAMAiAYBkAYLugYECAEYCJIHBjguMTUuMaAHlqgBsgcGMC4xNS4xuAe-FMIHCDEuNC4xOC4xyAdSgAgB&sclient=gws-wiz-serp,2,0,form_submit
158,19904,6/17/2026,1:28:46,asus rog z13 - Google Search,https://www.google.com/search?q=asus+rog+z13&oq=asus+rog+z13&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTINCAEQABiRAhiABBiKBTIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIMCAUQABgUGIcCGIAEMgYIBhBFGD0yBggHEEUYPdIBCDc4MzVqMGo5qAIGsAIB8QX8aKEyrpZSQg&sourceid=chrome&ie=UTF-8,1,0,generated
159,19905,6/17/2026,1:28:06,asus px13 - Google Shopping,https://www.google.com/search?q=asus+px13&sca_esv=ec2bff8bd1e2ef21&sxsrf=ANbL-n5JeCjOjIad2pH4sqSDgF8irw7eyg:1781623577702&source=univ&udm=28&ved=1t:6869&ictx=111&biw=1429&bih=1349&dpr=2,1,0,link
160,19906,6/17/2026,1:26:35,Lenovo Yoga Book 9i Gen 10 (14″ Intel) | 83KJCTO1WWAU3 | Lenovo Australia,https://www.lenovo.com/au/en/p/laptops/yoga/yoga-2-in-1-series/yoga-book-9i-gen-10-14-inch-intel/83kjcto1wwau3?orgRef=https%253A%252F%252Fwww.google.com%252F&cid=au:sem:hjm66p&gad_source=1&gad_campaignid=22205056690&gbraid=0AAAAADHO5O25TSGQOCETPLJqICRnlRqaZ&gclid=CjwKCAjw6MPRBhBTEiwAd-7MrzepE0O023t5J7qr1u2OyCzgV-3xT6DCrAWdFuVECMcMLuvbjOaCXRoC1ikQAvD_BwE,1,0,link
161,19908,6/17/2026,1:26:33,Lenovo Yoga Book 9i Gen 10 (14″ Intel) | 83KJCTO1WWAU3 | Lenovo Australia,https://www.lenovo.com/au/en/p/laptops/yoga/yoga-2-in-1-series/yoga-book-9i-gen-10-14-inch-intel/83kjcto1wwau3?cid=au:sem:hjm66p&gad_source=1&gad_campaignid=22205056690&gbraid=0AAAAADHO5O25TSGQOCETPLJqICRnlRqaZ&gclid=CjwKCAjw6MPRBhBTEiwAd-7MrzepE0O023t5J7qr1u2OyCzgV-3xT6DCrAWdFuVECMcMLuvbjOaCXRoC1ikQAvD_BwE,1,0,link
162,19909,6/17/2026,1:26:17,asus px13 - Google Search,https://www.google.com/search?q=asus+px13&oq=asus+px13+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIMCAUQABgUGIcCGIAEMgYIBhBFGDwyBggHEEUYPNIBCDUxNzFqMGo0qAIDsAIB8QWu_JzD76OVp_EFrvycw--jlac&sourceid=chrome&ie=UTF-8,1,0,generated
163,19910,6/17/2026,1:23:51,Dell Precision 7750 Laptop 17.3” 32GB RAM | 1 TB SSD | 16GB GPU | eBay Australia,https://www.ebay.com.au/itm/198170918806?_trkparms=itmf%3D1%26aid%3D1110013%26rkt%3D25%26mech%3D1%26algv%3DSimRXIVINativeV1WithMMV3%26pmt%3D1%26amclksrc%3DITM%26sd%3D358480886255%26sid%3DAQALAAAAEPqyloRmYH3ehWAslYrHlxQ%3D%26itm%3D198170918806%26noa%3D0%26plcampt%3D0%3A162261425011%26algo%3DHOMESPLICE.SIMRXI%26brand%3DDell%26asc%3D20231016072133%26ao%3D1%26rk%3D14%26pid%3D101879%26b%3D1%26mehot%3Dnone%26lsid%3D15%26meid%3Deaff839be66340b79a5c885c73f864e1%26pg%3D4406038&_trksid=p4406038.c101879.m1851&itmprp=cksum%3A198170918806eaff839be66340b79a5c885c73f864e1%7Cenc%3AAQALAAABAEhOrv6w3e5LVQXFQRCjBR2unsQox1gHHA5%252B%252FC9rnzRiLjcyKCvq5E9bby260L5mH98vn4mTR88YHGU6IOYut8rO4OK88ct8vj3pkdGCNFsAdUUqlTXV2hBme4pbrZsOpFzaWaJi8EjwWZzox1aSZukuuF3JhBnzP0M0cDuf2%252BVJNG2FNPaKEdGLprlyb8Hdwvk0OLugF2AIoAdZ89HiKRqKWRB9NRD8uvr7tg6cl4c9PpmihdP32nVDn%252FHBM3ty68KnXnpJeD7ZRyiZz7ENYLb%252FZlddHBdMy3Wob61gAF7Ldae1gDoI2SXwQ%252F3CyrckzyHsBOY1tsKKXThhHxq0Dfk%253D%7Campid%3APL_CLK%7Cclp%3A4406038&itmmeta=01KV8GFHQQPW1HBT7K5DFDPF3K,1,0,link
164,19911,6/17/2026,1:22:32,"Dell Precision 5570 15"" 4K Touch i9-12900H 5.0Ghz 32GB 1TB RTX A2000 A Grade | eBay Australia",https://www.ebay.com.au/itm/358480886255?_trkparms=amclksrc%3DITM%26aid%3D777008%26algo%3DPERSONAL.TOPIC%26ao%3D1%26asc%3D20250925144455%26meid%3D309ad579271449e4b2216cfeaa992ee4%26pid%3D102684%26rk%3D9%26rkt%3D10%26mehot%3Dnone%26itm%3D358480886255%26pmt%3D1%26noa%3D1%26pg%3D4375194%26algv%3DRelatedTopicsV2WithPCatSupAndMyFG%26brand%3DDell%26tu%3D01KV8F7FY5YTXYH84Y56P8DX6T,1,0,link
165,19912,6/17/2026,1:20:58,3070Ti rtx how much vram - Google Search,https://www.google.com/search?q=3070Ti+rtx+how+much+vram&oq=3070Ti+rtx+how+much+vram&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCggCEAAYChgWGB4yCAgDEAAYFhgeMgcIBBAAGO8FMgoIBRAAGKIEGIkFMgcIBhAAGO8FMgcIBxAAGO8FMgcICBAAGO8F0gEIOTg1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,link
166,19912,6/17/2026,1:20:55,3070Ti rtx how much vram - Google Search,https://www.google.com/search?q=3070Ti+rtx+how+much+vram&oq=3070Ti+rtx+how+much+vram&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCggCEAAYChgWGB4yCAgDEAAYFhgeMgcIBBAAGO8FMgoIBRAAGKIEGIkFMgcIBhAAGO8FMgcIBxAAGO8FMgcICBAAGO8F0gEIOTg1MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
167,19913,6/17/2026,1:19:49,"Alienware M17 R5 P50E002 17"" Ryzen 9 6900HX 32GB RAM 1TB SSD GeForce RTX 3070Ti | eBay Australia",https://www.ebay.com.au/itm/376846937802?_trkparms=itmf%3D1%26aid%3D1110018%26rkt%3D12%26mech%3D1%26algv%3DCompVIDesktopATF2V6ReplaceKnnV4WithVectorDbNsOptHotPlRecallWithSiblingFilterCpcRecallsWithUserTargetingV2%26pmt%3D1%26amclksrc%3DITM%26sd%3D397884623300%26sid%3DAQALAAAAEARmbVFDgl6EXGMw%2FcphILM%3D%26itm%3D376846937802%26noa%3D0%26plcampt%3D0%3A13335259015%26algo%3DHOMESPLICE.COMPLISTINGS%26brand%3DAlienware%26asc%3D20201210111451%26ao%3D1%26rk%3D4%26pid%3D101196%26b%3D1%26mehot%3Dnone%26lsid%3D0%26meid%3D3b151a000b7242e4adcca1e2c4e8457e%26pg%3D2332490&_trksid=p2332490.c101196.m2219&itmprp=cksum%3A3768469378023b151a000b7242e4adcca1e2c4e8457e%7Cenc%3AAQALAAABUFyvTK8FDi5%252FSHI0lJ%252BTnhAMGcHocxkHvqpM5VgIYPKhjoHFKj%252Bb%252BxIQCxiESLOq3uSvfQ86ArctWzcUYjDDMyyHmVBqmSl15eTDPmxXrZRPXNF39Dxi6yw6YnmzEk08bPYePm2e%252FJ1SgPwrgY3YZFbQwL74gfgYK1P7MdhUqEgJHQj%252BupJ6OPws8C8dz5GwpPGUuhItOeUqT%252BVnN0qETHPHWL9NL%252FfhgXeCpo%252BOBuwRJHxxGUY85WnCOBwwTSIjtnaxXUCDS264cIWCu82X6biKUHU8XLfn%252B3QitMxZeRMWlr52P32TwQjSIOVlAPzNe5O3%252FpOhvHnNag1PDqlK%252BL%252FzvTZb2JYXlMEneoAKCMgDuVjKnZaV5%252FNQI7Fs1e3Oou%252FEsKSw4wqYdQY07FHldfFfIeR%252BcIzeNAOIh1WjE45L%252FMPZJbzABBA5yllzBtAVwA%253D%253D%7Campid%3APL_CLK%7Cclp%3A2332490&itmmeta=01KV8G7D5YJYZ147N6XJ656YWQ,1,0,link
168,19914,6/17/2026,1:19:01,"Aorus 15P XD RTX 3080, i7 11800H, 1TB SSD, 32GB RAM, 15.6"" 1920x1080 240Hz | eBay Australia",https://www.ebay.com.au/itm/397884623300?_trkparms=amclksrc%3DITM%26aid%3D1110013%26algo%3DHOMESPLICE.SIMRXI%26ao%3D1%26asc%3D20250416182318%26meid%3Dc2963522dcb74a5499a1442ca69019a8%26pid%3D102689%26rk%3D15%26rkt%3D24%26mehot%3Dnone%26itm%3D397884623300%26pmt%3D1%26noa%3D1%26pg%3D4375194%26algv%3DOrganicSimRXIHybridRankerV21%26brand%3DAORUS%26tu%3D01KV8F7G4Q4M592NJEP497RPW2,1,0,link
169,19916,6/17/2026,1:17:15,Dell Precision 7550 Laptop | Intel Xeon W10855M CPU| 64GB| 1.5TB |16 GB RTX 5000 | eBay Australia,https://www.ebay.com.au/itm/198143249185?chn=ps&_ul=AU&_trkparms=ispr%3D1&amdata=enc%3A1nU52Qy7xSNiY8pt3gHUHYg31&norover=1&mkevt=1&mkrid=705-173151-935305-0&mkcid=2&mkscid=101&itemid=198143249185&targetid=2367800370202&device=c&mktype=pla_with_promotion&googleloc=9071333&poi=&campaignid=21776442415&mkgroupid=173963205248&rlsatarget=pla-2367800370202&abcId=10047386&merchantid=7364522&gad_source=1&gad_campaignid=21776442415&gbraid=0AAAAAD97CxSL-yiW99IrRGW5u-ElDrmKk&gclid=CjwKCAjw6MPRBhBTEiwAd-7Mr3OvDHqS1Lnpqpwa03UTrCpxR5G-KtjomCRZerPJ0U3qzZ2gbRd73RoCTckQAvD_BwE,1,0,link
170,19917,6/17/2026,1:16:10,"Dell Precision 7560 15"" Touch FHD Core Xenon 10th1.5 TB SSD 64GB 16 GB RTX A4000 - Google Search",https://www.google.com/search?q=Dell+Precision+7560+15%22+Touch+FHD+Core+Xenon+10th1.5+TB+SSD+64GB+16+GB+RTX+A4000&sourceid=chrome&ie=UTF-8,1,0,link
171,19918,6/17/2026,1:15:16,"Dell Precision 7560 15"" Touch FHD Core Xenon 10th1.5 TB SSD 64GB 16 GB RTX A4000 | eBay Australia",https://www.ebay.com.au/itm/127719846029?_trkparms=itmf%3D1%26aid%3D1110006%26rkt%3D4%26mech%3D1%26algv%3DSimVIDwebV4WithCtxRankerV1UnifiedFeaturesWithAuctionUnificationKatReco%26pmt%3D1%26amclksrc%3DITM%26sd%3D406793622034%26sid%3DAQALAAAAENX%2F8LQv3QkwZSplhKSBLiU%3D%26itm%3D127719846029%26noa%3D0%26plcampt%3D0%3A157271907013%26algo%3DHOMESPLICE.SIM%26brand%3DDell%26asc%3D308846%26ao%3D1%26rk%3D1%26pid%3D101875%26b%3D1%26mehot%3Dnone%26lsid%3D15%26meid%3Da18c42d190f24d08bd67c5903b435b9e%26pg%3D2332490&_trksid=p2332490.c101875.m1851&itmprp=cksum%3A127719846029a18c42d190f24d08bd67c5903b435b9e%7Cenc%3AAQALAAABMMA0Og2ij4FjSazQGxuOVMqkQbuD154JAxn1UOi5bMOS8wVwhJcrlHDJpmO54TbaJhEQ8giNg7TrlKMnojPQLVz46fh0hLq3kmS8BAuFzSTB2Mb15VwqLM7%252FQTzJudeP8ATS9bKgYTYwjsozYlcEkEKXcWyz33e2ArVHg10zlOut3ytvG5XWEbP7lC2ZsT5Ik5ZVGerZOQcNwYzdWUIjPs7vpiOqGWHps4OtgvNUnMIDkGqH1g8%252BGFFJ8KKoWYav97ED8mzIfpBlpkjMDaytM96hcnwveSLWz7BtZQz60d54b6lgQuQ5RHcyLhN8k71haYXa%252FG9C1ulH07f8%252F7I6ClyNFwVzXQFd6U4fhMdHnkssJmFF%252FmxR94DvuNmaFLgrlSCxDBIq%252FrxjtJHddC4iENA%253D%7Campid%3APL_CLK%7Cclp%3A2332490&itmmeta=01KV8F92WTG38M6T6FZAAPQAPH,1,0,link
172,19919,6/17/2026,1:13:09,Dell Pro Max 16 MC16250 Laptop: Ultra 7 32GB RAM 1TB SSD NVIDIA RTX Warranty | eBay Australia,https://www.ebay.com.au/itm/406934672420?_trkparms=itmf%3D1%26aid%3D1110018%26rkt%3D12%26mech%3D1%26algv%3DCompVIDesktopATF2V6ReplaceKnnV4WithVectorDbNsOptHotPlRecallWithSiblingFilterCpcRecallsWithUserTargetingV2%26pmt%3D1%26amclksrc%3DITM%26sd%3D406793622034%26sid%3DAQALAAAAEO7bM5fyRQ14HkTHoc1UEvA%3D%26itm%3D406934672420%26noa%3D0%26plcampt%3D0%3A46512221019%26algo%3DHOMESPLICE.COMPLISTINGS%26brand%3DDell%26asc%3D20201210111451%26ao%3D1%26rk%3D1%26pid%3D101196%26b%3D1%26mehot%3Dnone%26lsid%3D3%26meid%3D97106e4aba3a477fa13234915cac15f9%26pg%3D2332490&_trksid=p2332490.c101196.m2219&itmprp=cksum%3A40693467242097106e4aba3a477fa13234915cac15f9%7Cenc%3AAQALAAABUFyvTK8FDi5%252FSHI0lJ%252BTnhAMGcHocxkHvqpM5VgIYPKhjoHFKj%252Bb%252BxIQCxiESLOq3uSvfQ86ArctWzcUYjDDMyyHmVBqmSl15eTDPmxXrZRPXNF39Dxi6yw6YnmzEk08bPYePm2e%252FJ1SgPwrgY3YZFZ%252Bop6LZHeymOKG8SWkyCKpZ2HjqJLKauHIlGt%252FqhWUuZ%252Bes39OD7Tca7vGserkC4%252FbgDNN%252Fxs%252FW%252FJ3HlCvlNvFDy4RvnkcOYnPJJL2EyfGnOHosVrtHrqU69tGKt%252FfeuLZDKkDm5EAqmkFNIgJPEbc1fKTEeNDEutHj28U9Yh6FTN271i6xqFL7%252B7EGI2Io2vFtxYJHR6F5pr9xK4V9DQTa5ZLW%252BAmH0obmsqJJS2xKdLnUZMuAc%252FqOPGY1ZNgbfyXO5A8wfyqTbNzJ394bJOpj3MO40fEr0wKtqX77kNRgQ%253D%253D%7Campid%3APL_CLK%7Cclp%3A2332490&itmmeta=01KV8F92WTQ1JCPBPT0MCRR34A,1,0,link
173,19920,6/17/2026,1:07:58,"Asus Rog Flow Z13 GZ302EA Ryzen AI MAX+ 395 128GB RAM 1TB SSD 13.4"" 2.5K Touch | eBay Australia",https://www.ebay.com.au/itm/198415152806?itmmeta=01KV8FHAE1S6D4M8B9FMN2TQT6&hash=item2e3276f6a6:g:~QcAAeSwlYJpr60~:sc:AU_StandardDelivery!3070!AU!-1,1,0,link
174,19921,6/17/2026,1:07:23,"Asus Rog Flow Z13 GZ302EA Ryzen AI MAX+ 395 32GB RAM 1TB SSD 13.4"" 2.5K Touch | eBay Australia",https://www.ebay.com.au/itm/178214868301?epid=18057921608&itmmeta=01KV8FHAGP8F1XCXQYZK775M77&hash=item297e6f154d:g:~QcAAeSwlYJpr60~:sc:AU_StandardDelivery!3070!AU!-1,1,0,link
175,19922,6/17/2026,1:07:08,"Asus GX650PV ROG Zephyrus Duo16 R9 7945HX 32GB RAM 1TB SSD RTX4060 16"" + 14"" W11 | eBay Australia",https://www.ebay.com.au/itm/198363360068?itmmeta=01KV8FHAE18FFNPT6E9JTHJVW7&hash=item2e2f60ab44:g:o1EAAeSwmGVpCur4:sc:AU_StandardDelivery!3070!AU!-1,1,0,link
176,19923,6/17/2026,1:06:58,treasure_pc_online | eBay Australia Stores,https://www.ebay.com.au/str/treasurepconline?_sacat=177&promoted_items=198415152806%2C198363360068%2C198317983943%2C178090594706%2C177869945494&itmprp=encpd%3AAQALAAACMLtHwx8kUPz6XNoE6JSKdOmB1oshCIWe7RqSnHtfJxAy7tOcJsSAU%2Bgj0%2FXHtnI4pUh3ogkqx6YTZZZZMk8DP9RcvLeBeypqCjV9sboXy37iXgu8Wt2KPzWlXcLXd9tIbXysEjW9iDMBVV5Q1HlYEEqPL%2FVIk3vuUYbV1HQNBuu4UWhezkmSWqt1ZcJej3JfXJxXvOHKQgF8dsdNZqTDQP%2FgcedrIyMNFKvozkwBikD01rOh7s6CKc9BGo%2FReeWCFdxdoA7sFwyBTa8Sd3msK6OdTplbK90KOP0SMrhC8wzUBEaUft0gaNAEdozvxckxNux%2Ft3X4msWRWddB2oHTakoDICcZyiwobeyRjqEYkR2iLhqgc%2FB2Hcmhi%2FTerDVV3JhGrKvyVmTuMPQOCeE%2FQL%2FyVfe8EfGEcs2RaE5AdPIibrw5QgMb6bOyL6AWygI%2FokILuVeJT6V6rLxUMFsyKZY50NQFH%2B1ar0ITvVplViDdCqmmgP%2F52bx%2FCD%2BGZTT2%2FBVpVTlGrM0VrBLZ5IzJH5E8pxg0pJP8Z16yk60btiH5liqZRFftpuOq2f1mqCPn6c3gDLmGvEnT199s8zKMQSCrhAAeLxy549gxs1mPam8bCBw4psPCAuCWKnp16X0xWmEL1fIE3z4aPHz3C526qEdZJiSsrZyiA7yCfOUYtVQu8pMvi7BjXg9qZ4Nb82eypPSFNIFOObcq9eAWmKdllCzv8ik1iLz8pwUBqbVy7wST&itmmeta=wwHmKhYwY%2Fjx0DQwMUtWOEZDWUQ3RVdOVDk5NTRGRFdGRVIxMzQwMUtWOEZDWTMwNzZIRzhIWTdLWDdRUERaVL6%2BDA%3D%3D,1,0,link
